testID,assessmentItemID,difficultyLevel,discriminationLevel,guessLevel,knowledgeTag,Timestamp
A010000055,A010055001,-1.0888911968,1.0105078136,5.8759e-06,7597,2021-01-08 06:08:25.336946
A010000055,A010055002,-1.5337828997,2.1523468917,2.08e-08,7597,2021-01-08 06:08:25.336946
A010000055,A010055003,-1.086721793,1.0805508762,1.2688e-06,7597,2021-01-08 06:08:25.336946
A010000055,A010055004,-1.1328354831,1.3437931991,5.35e-08,7597,2021-01-08 06:08:25.336946
A010000056,A010056001,-1.6994010984,1.4088611438,0.0178839818,7598,2021-01-08 06:08:25.336946
A010000056,A010056002,-2.0394597937,1.4501809095,0.0146683869,7598,2021-01-08 06:08:25.336946
A010000056,A010056003,-0.1548755785,1.3014919087,0.0155733425,7598,2021-01-08 06:08:25.336946
A010000056,A010056004,1.0196609736,6.2746842407,0.1267197103,7598,2021-01-08 06:08:25.336946
A010000056,A010056005,-0.0947779835,6.1588326745,0.2955054038,7598,2021-01-08 06:08:25.336946
A010000057,A010057001,-1.5711345784,0.8974674304,5.091e-07,7599,2021-01-08 06:08:25.336946
A010000057,A010057002,-1.2499656359,1.4425786967,0.044732562,7599,2021-01-08 06:08:25.336946
A010000057,A010057003,-0.6544967406,1.5460306082,2.68282622e-21,7599,2021-01-08 06:08:25.336946
A010000057,A010057004,-1.7270542561,1.7945939669,0.0001842933,7599,2021-01-08 06:08:25.336946
A010000057,A010057005,0.3322545297,1.5643771388,3.965156375e-28,7599,2021-01-08 06:08:25.336946
A010000058,A010058001,-0.9571818892,1.2203539001,0.0009785083,7600,2021-01-08 06:08:25.336946
A010000058,A010058002,-1.0545210398,6.5713277373,0.0023197492,7600,2021-01-08 06:08:25.336946
A010000058,A010058003,-0.4408480105,1.3120161544,0.0018113139,7600,2021-01-08 06:08:25.336946
A010000058,A010058004,1.6428151426,0.7526594563,7.0464e-06,7600,2021-01-08 06:08:25.336946
A010000059,A010059001,-0.9125800782,1.3445952889,3.04e-08,7601,2021-01-08 06:08:25.336946
A010000059,A010059002,0.3726791763,1.3017865571,0.0348669104,7601,2021-01-08 06:08:25.336946
A010000059,A010059003,-1.2774436269,2.2708055165,3e-10,7601,2021-01-08 06:08:25.336946
A010000059,A010059004,-0.6829186407,1.2066807438,6.7921e-06,7601,2021-01-08 06:08:25.336946
A010000059,A010059005,-0.8724404684,2.4409530904,3.054e-07,7601,2021-01-08 06:08:25.336946
A010000059,A010059006,-0.6846218188,1.3986601188,5.967e-07,7601,2021-01-08 06:08:25.336946
A010000060,A010060001,-3.0649989482,1.0026540797,0.0012700644,7597,2021-01-08 06:08:25.336946
A010000060,A010060002,-1.98324422,1.4778306192,1.65722e-05,7600,2021-01-08 06:08:25.336946
A010000060,A010060003,-1.9875635789,1.4059702153,5.4598e-06,7600,2021-01-08 06:08:25.336946
A010000060,A010060004,-0.9769195649,1.9712494873,0.0,7597,2021-01-08 06:08:25.336946
A010000060,A010060005,-0.6438537701,1.3534427615,6.244921763e-21,7597,2021-01-08 06:08:25.336946
A010000060,A010060006,-1.5635859886,1.5237829419,2.773e-07,7597,2021-01-08 06:08:25.336946
A010000060,A010060007,-1.0623033991,1.7476497199,6.2e-09,7600,2021-01-08 06:08:25.336946
A010000061,A010061001,-1.4207819326,2.2730637964,0.0005713264,6453,2021-01-08 06:08:25.336946
A010000061,A010061002,-1.5246433803,2.1596670522,0.0004302755,6453,2021-01-08 06:08:25.336946
A010000061,A010061003,-1.4451582859,0.8379535553,0.0002799725,6453,2021-01-08 06:08:25.336946
A010000061,A010061004,-1.7458149737,4.1938764269,0.0014086719,6453,2021-01-08 06:08:25.336946
A010000061,A010061005,-1.4686729746,1.5736536804,5.03859e-05,6453,2021-01-08 06:08:25.336946
A010000062,A010062001,-2.2445639893,1.7704966934,8.20564e-05,6453,2021-01-08 06:08:25.336946
A010000062,A010062002,-2.4596059816,1.1453655514,0.0001407072,6453,2021-01-08 06:08:25.336946
A010000062,A010062003,-1.4204908342,1.494680129,0.0001871612,6453,2021-01-08 06:08:25.336946
A010000062,A010062004,-1.9596001267,3.5934095579,3.60793e-05,6453,2021-01-08 06:08:25.336946
A010000062,A010062005,-0.7699969662,0.8137031542,2.0086e-06,6453,2021-01-08 06:08:25.336946
A010000063,A010063001,-2.166577741,3.1254125095,0.0,6454,2021-01-08 06:08:25.336946
A010000063,A010063002,-1.8045545708,1.2571098342,1.00593e-05,6454,2021-01-08 06:08:25.336946
A010000063,A010063003,-1.9377246195,2.513785551,3.9e-09,6454,2021-01-08 06:08:25.336946
A010000063,A010063004,-2.358569527,1.438693899,1.718552579e-17,6454,2021-01-08 06:08:25.336946
A010000063,A010063005,-1.3673584421,2.3656170165,9.9516e-06,6454,2021-01-08 06:08:25.336946
A010000064,A010064001,-3.1680242733,1.4471186218,1.12322e-05,6454,2021-01-08 06:08:25.336946
A010000064,A010064002,-1.4103629182,0.7076380224,6.29e-08,6454,2021-01-08 06:08:25.336946
A010000064,A010064003,-1.5559497805,2.1322667005,2.25e-08,6454,2021-01-08 06:08:25.336946
A010000064,A010064004,-1.6317270609,1.5578706701,7.1e-09,6454,2021-01-08 06:08:25.336946
A010000064,A010064005,-0.4198925979,1.1340700464,3.60404e-05,6454,2021-01-08 06:08:25.336946
A010000065,A010065001,-1.4593108739,19.3128430424,1.51061e-05,6455,2021-01-08 06:08:25.336946
A010000065,A010065002,-2.1321155142,0.8268234055,1.36098e-05,6455,2021-01-08 06:08:25.336946
A010000065,A010065003,0.1109801196,3.2704804872,0.3,6455,2021-01-08 06:08:25.336946
A010000065,A010065004,-1.2260242365,1.0755044985,1.07964e-05,6455,2021-01-08 06:08:25.336946
A010000065,A010065005,-1.3231357202,1.0025836411,1.27922e-05,6455,2021-01-08 06:08:25.336946
A010000066,A010066001,-1.565606319,1.4690150929,0.0001729014,6455,2021-01-08 06:08:25.336946
A010000066,A010066002,-2.1710812454,1.9770490546,0.0026712775,6455,2021-01-08 06:08:25.336946
A010000066,A010066003,-1.1358143185,0.6991016714,0.0062342847,6455,2021-01-08 06:08:25.336946
A010000066,A010066004,-1.8802323294,0.5885262607,0.0008554734,6455,2021-01-08 06:08:25.336946
A010000066,A010066005,-0.4630554743,1.2742973532,4.37073e-05,6455,2021-01-08 06:08:25.336946
A010000067,A010067001,-1.9125419382,2.200121444,1.19911e-05,6456,2021-01-08 06:08:25.336946
A010000067,A010067002,-1.8054087308,2.1076793137,2.789e-07,6456,2021-01-08 06:08:25.336946
A010000067,A010067003,-1.3972173347,1.2221896383,1e-09,6456,2021-01-08 06:08:25.336946
A010000067,A010067004,-2.0795719257,1.3335998181,1.6068e-06,6456,2021-01-08 06:08:25.336946
A010000067,A010067005,-0.9752320868,1.3600519104,0.0,6456,2021-01-08 06:08:25.336946
A010000068,A010068001,-1.8021113492,1.6728424844,0.0035354254,6456,2021-01-08 06:08:25.336946
A010000068,A010068002,-1.7561871289,1.4252278284,0.0019010239,6456,2021-01-08 06:08:25.336946
A010000068,A010068003,-1.6500630191,2.3960468687,0.00202142,6456,2021-01-08 06:08:25.336946
A010000068,A010068004,-0.70580314,0.8541538044,0.0008476291,6456,2021-01-08 06:08:25.336946
A010000068,A010068005,-0.6844067944,1.5438591747,1.48251e-05,6456,2021-01-08 06:08:25.336946
A010000069,A010069001,-2.0054140121,2.3719584959,4.648993675e-27,6453,2021-01-08 06:08:25.336946
A010000069,A010069002,-1.7399475826,2.0101288666,6.190440126e-19,6453,2021-01-08 06:08:25.336946
A010000069,A010069003,-0.3036530334,1.8781805956,0.2999996944,6453,2021-01-08 06:08:25.336946
A010000069,A010069004,-1.4509090426,19.0973899913,3.377404853e-25,6453,2021-01-08 06:08:25.336946
A010000069,A010069005,-1.5236676006,2.029064707,0.0,6453,2021-01-08 06:08:25.336946
A010000070,A010070001,-1.9729723201,3.240889368,1.135e-07,6454,2021-01-08 06:08:25.336946
A010000070,A010070002,-1.9603329348,1.4072232384,0.0,6454,2021-01-08 06:08:25.336946
A010000070,A010070003,-1.6263560917,0.8416806587,1e-10,6454,2021-01-08 06:08:25.336946
A010000070,A010070004,-0.8366014485,1.2392636156,8.47e-08,6454,2021-01-08 06:08:25.336946
A010000070,A010070005,-2.515625406,1.0654658611,0.0009827843,6454,2021-01-08 06:08:25.336946
A010000070,A010070006,-1.0580243696,1.5109883156,1.1382e-06,6454,2021-01-08 06:08:25.336946
A010000071,A010071001,-2.1298704544,2.0796866557,0.0003687909,6455,2021-01-08 06:08:25.336946
A010000071,A010071002,-2.2153237698,0.785495885,0.0002800156,6455,2021-01-08 06:08:25.336946
A010000071,A010071003,-1.7608662404,1.3062481539,0.0001207266,6455,2021-01-08 06:08:25.336946
A010000071,A010071004,-1.3361396598,1.2618339353,3.399e-07,6455,2021-01-08 06:08:25.336946
A010000071,A010071005,-1.1226396788,1.6724270651,4.2e-09,6455,2021-01-08 06:08:25.336946
A010000071,A010071006,-1.4372219242,3.7383394837,8.7164e-06,6455,2021-01-08 06:08:25.336946
A010000072,A010072001,-1.9506802642,2.514881444,1.20165e-05,6456,2021-01-08 06:08:25.336946
A010000072,A010072002,-0.9277053051,1.1350706252,6.347463596e-17,6456,2021-01-08 06:08:25.336946
A010000072,A010072003,-1.2743942035,1.4874013872,2.287600732e-16,6456,2021-01-08 06:08:25.336946
A010000072,A010072004,-1.2107869105,2.6139284196,2.838017509e-16,6456,2021-01-08 06:08:25.336946
A010000072,A010072005,-0.4605212176,0.9454891454,1e-10,6456,2021-01-08 06:08:25.336946
A010000072,A010072006,-1.1951869494,1.0210196401,9.099e-07,6456,2021-01-08 06:08:25.336946
A010000073,A010073001,-2.074133538,1.4001458151,4.622e-07,7618,2021-01-08 06:08:25.336946
A010000073,A010073002,-1.7145142887,4.0036295551,1.00337e-05,7618,2021-01-08 06:08:25.336946
A010000073,A010073003,-1.1719596602,1.386887976,0.0,7618,2021-01-08 06:08:25.336946
A010000073,A010073004,-1.5040004242,3.0807591955,1.741e-07,7618,2021-01-08 06:08:25.336946
A010000073,A010073005,-1.5963053964,4.189967168,3.9e-09,7618,2021-01-08 06:08:25.336946
A010000073,A010073006,-3.1095708794,0.5861230214,0.0131238263,7618,2021-01-08 06:08:25.336946
A010000074,A010074001,-1.521381551,1.4124703842,3.488e-05,7620,2021-01-08 06:08:25.336946
A010000074,A010074002,-1.6237534547,1.1331712433,2.36426e-05,7620,2021-01-08 06:08:25.336946
A010000074,A010074003,-1.8896976981,1.6172027264,0.0001932369,7620,2021-01-08 06:08:25.336946
A010000074,A010074004,-2.5769892789,0.8355067247,0.001740131,7620,2021-01-08 06:08:25.336946
A010000074,A010074005,-0.2451907459,1.966088079,4.049053113e-17,7620,2021-01-08 06:08:25.336946
A010000074,A010074006,-0.8068016449,1.0003637529,1.50079e-05,7620,2021-01-08 06:08:25.336946
A010000075,A010075001,-1.4411308371,1.3689239917,3.752600712e-20,7621,2021-01-08 06:08:25.336946
A010000075,A010075002,-1.6960679306,2.2441597566,2.914976076e-23,7621,2021-01-08 06:08:25.336946
A010000075,A010075003,-1.5774590833,1.6587683641,2.034386371e-25,7621,2021-01-08 06:08:25.336946
A010000075,A010075004,-1.3054657812,1.3966459796,2.14136e-05,7621,2021-01-08 06:08:25.336946
A010000075,A010075005,-1.0061169067,1.4581040193,1.54601e-05,7621,2021-01-08 06:08:25.336946
A010000075,A010075006,1.244150538,0.7364422174,0.0,7621,2021-01-08 06:08:25.336946
A010000076,A010076001,-0.3374715553,1.2938028296,0.0,7621,2021-01-08 06:08:25.336946
A010000076,A010076002,-1.748400208,2.7915659219,3.0143e-06,7621,2021-01-08 06:08:25.336946
A010000076,A010076003,-1.6735161709,2.7904238389,2.05191e-05,7621,2021-01-08 06:08:25.336946
A010000076,A010076004,-1.1336028769,1.7474356621,0.0,7621,2021-01-08 06:08:25.336946
A010000076,A010076005,0.1869550945,1.5047169136,9.649992129e-38,7621,2021-01-08 06:08:25.336946
A010000077,A010077001,-1.4732422102,1.5352162661,6.46998e-05,7618,2021-01-08 06:08:25.336946
A010000077,A010077002,-1.3365774889,1.2154964349,9.65601e-05,7618,2021-01-08 06:08:25.336946
A010000077,A010077003,-1.8353376878,2.121636058,0.000163302,7618,2021-01-08 06:08:25.336946
A010000077,A010077004,-0.0004107995,1.5557654539,0.0319254449,7618,2021-01-08 06:08:25.336946
A010000077,A010077005,-0.2845971396,2.0165182,0.0154117781,7618,2021-01-08 06:08:25.336946
A010000078,A010078001,-2.0060568286,1.4468538701,9.64e-08,7618,2021-01-08 06:08:25.336946
A010000078,A010078002,-2.2220884085,2.2290575236,0.0001225817,7618,2021-01-08 06:08:25.336946
A010000078,A010078003,-2.0445837963,0.9275293785,3.843e-07,7618,2021-01-08 06:08:25.336946
A010000078,A010078004,-1.6324427801,2.4519855976,1.15254e-05,7618,2021-01-08 06:08:25.336946
A010000078,A010078005,-1.1243962419,2.2813906216,0.0,7618,2021-01-08 06:08:25.336946
A010000079,A010079001,-0.934276601,1.2042296697,6.213e-07,7620,2021-01-08 06:08:25.336946
A010000079,A010079002,-1.9996392269,1.7003148166,0.0007533459,7620,2021-01-08 06:08:25.336946
A010000079,A010079003,-1.6621371449,2.5419238195,8.9927e-05,7620,2021-01-08 06:08:25.336946
A010000079,A010079004,-1.2439305108,1.3577612473,2.11596e-05,7620,2021-01-08 06:08:25.336946
A010000079,A010079005,-1.095049569,2.6963016328,5.6566e-06,7620,2021-01-08 06:08:25.336946
A010000080,A010080001,-1.343068049,1.6959104002,5.6e-09,7620,2021-01-08 06:08:25.336946
A010000080,A010080002,-0.5391344214,1.8186528943,6.199e-07,7620,2021-01-08 06:08:25.336946
A010000080,A010080003,-1.3557176435,4.2989833818,1.343e-07,7620,2021-01-08 06:08:25.336946
A010000080,A010080004,-1.3385539512,3.9236557979,9.666e-07,7620,2021-01-08 06:08:25.336946
A010000080,A010080005,-1.3231919441,1.2791471922,1e-10,7620,2021-01-08 06:08:25.336946
A010000081,A010081001,-2.4945418356,0.9549850771,0.0079797536,7621,2021-01-08 06:08:25.336946
A010000081,A010081002,-1.4990442267,1.2871886943,0.0063338414,7621,2021-01-08 06:08:25.336946
A010000081,A010081003,-0.6512316068,2.836536496,0.0002124379,7621,2021-01-08 06:08:25.336946
A010000081,A010081004,0.4665791044,25.0892292827,0.2327363049,7621,2021-01-08 06:08:25.336946
A010000081,A010081005,-0.47754088,1.7489200143,0.0004598197,7621,2021-01-08 06:08:25.336946
A010000082,A010082001,-2.1062740116,1.3411954413,6.775e-07,7621,2021-01-08 06:08:25.336946
A010000082,A010082002,-1.2176832834,1.4514906767,8.065e-07,7621,2021-01-08 06:08:25.336946
A010000082,A010082003,-0.7148308216,4.5720703131,0.0894729049,7621,2021-01-08 06:08:25.336946
A010000082,A010082004,-0.7538841879,1.2774832936,2.75341e-05,7621,2021-01-08 06:08:25.336946
A010000082,A010082005,-0.3575799611,2.0713419899,8.29e-08,7621,2021-01-08 06:08:25.336946
A010000083,A010083001,-1.1871605224,2.7098590482,5e-10,7621,2021-01-08 06:08:25.336946
A010000083,A010083002,-1.3891309164,17.5990949326,4.61763e-05,7621,2021-01-08 06:08:25.336946
A010000083,A010083003,-1.1472941715,0.9105575797,3.1722e-06,7621,2021-01-08 06:08:25.336946
A010000083,A010083004,-1.6051625601,2.2518836955,0.071293351,7621,2021-01-08 06:08:25.336946
A010000083,A010083005,-1.6654140745,1.757374769,3.72287e-05,7621,2021-01-08 06:08:25.336946
A010000084,A010084001,-1.8186968027,1.8952634464,0.0004451684,7621,2021-01-08 06:08:25.336946
A010000084,A010084002,-1.4159985567,1.3866130108,0.0001089954,7621,2021-01-08 06:08:25.336946
A010000084,A010084003,-1.7868586411,2.5743636055,0.0006346437,7621,2021-01-08 06:08:25.336946
A010000084,A010084004,-0.6141272317,18.9690591235,0.2999983304,7621,2021-01-08 06:08:25.336946
A010000084,A010084005,-0.9346706926,1.793446859,1.81736e-05,7621,2021-01-08 06:08:25.336946
A010000085,A010085001,-1.5153998364,1.8614380757,0.0010000078,6555,2021-01-08 06:08:25.336946
A010000085,A010085002,-1.110321969,1.2126482609,7.7105e-06,6555,2021-01-08 06:08:25.336946
A010000085,A010085003,0.1011258638,1.6692840422,9.55e-08,6555,2021-01-08 06:08:25.336946
A010000085,A010085004,-0.9146670664,2.0322535428,5.8185e-05,6555,2021-01-08 06:08:25.336946
A010000085,A010085005,-0.7341168923,1.3259208471,1.02437e-05,6555,2021-01-08 06:08:25.336946
A010000086,A010086001,-1.67397526,2.3215400634,1.3e-09,6555,2021-01-08 06:08:25.336946
A010000086,A010086002,-3.4723653348,1.1646852851,0.0042679469,6555,2021-01-08 06:08:25.336946
A010000086,A010086003,-1.2989945372,1.5065778698,0.0,6555,2021-01-08 06:08:25.336946
A010000086,A010086004,-0.662832996,1.2355881428,1.272930682e-19,6555,2021-01-08 06:08:25.336946
A010000086,A010086005,-0.6133110158,2.0288332939,9.065652086e-24,6555,2021-01-08 06:08:25.336946
A010000087,A010087001,-2.9061407071,0.8756545972,0.0086943771,6556,2021-01-08 06:08:25.336946
A010000087,A010087002,-1.742514084,1.1576414377,0.0063994935,6556,2021-01-08 06:08:25.336946
A010000087,A010087003,0.0750707171,2.2308511213,0.2682882705,6556,2021-01-08 06:08:25.336946
A010000087,A010087004,0.1655206617,1.5919302209,0.0035746417,6556,2021-01-08 06:08:25.336946
A010000087,A010087005,-0.0763389614,2.1132079784,0.0029037658,6556,2021-01-08 06:08:25.336946
A010000088,A010088001,-2.0965078462,2.0576903028,0.0015268058,6556,2021-01-08 06:08:25.336946
A010000088,A010088002,-2.4279755063,1.2756557271,0.0007972312,6556,2021-01-08 06:08:25.336946
A010000088,A010088003,-0.8427083389,1.9948909839,0.2879894594,6556,2021-01-08 06:08:25.336946
A010000088,A010088004,0.7651511564,1.9535179792,1e-10,6556,2021-01-08 06:08:25.336946
A010000088,A010088005,0.7347725612,0.92460849,2.438e-05,6556,2021-01-08 06:08:25.336946
A010000089,A010089001,-1.192815952,1.949278575,2.76328e-05,6557,2021-01-08 06:08:25.336946
A010000089,A010089002,-1.0933527641,2.5886281747,6.8523e-05,6557,2021-01-08 06:08:25.336946
A010000089,A010089003,-1.0561244602,2.3949015847,6.937e-07,6557,2021-01-08 06:08:25.336946
A010000089,A010089004,-1.3505012488,2.1224637723,9.48534e-05,6557,2021-01-08 06:08:25.336946
A010000089,A010089005,-0.8155071443,0.6701360119,0.0012367795,6557,2021-01-08 06:08:25.336946
A010000090,A010090001,-2.3818069867,1.3490062684,3.63456e-05,6557,2021-01-08 06:08:25.336946
A010000090,A010090002,-1.6429203755,1.3255083483,1.5013e-06,6557,2021-01-08 06:08:25.336946
A010000090,A010090003,-1.5152449553,1.4276921994,8.1773e-06,6557,2021-01-08 06:08:25.336946
A010000090,A010090004,-1.5999119371,2.9102867928,5.0923e-06,6557,2021-01-08 06:08:25.336946
A010000090,A010090005,0.0343184518,0.8073614286,1.159851526e-31,6557,2021-01-08 06:08:25.336946
A010000091,A010091001,-0.1433817708,1.5600183372,0.0,6555,2021-01-08 06:08:25.336946
A010000091,A010091002,-1.4583413056,2.5392391607,2.76737e-05,6555,2021-01-08 06:08:25.336946
A010000091,A010091003,-1.4511453629,3.5217295164,0.0001625265,6555,2021-01-08 06:08:25.336946
A010000091,A010091004,-0.6003766059,1.3247191444,1.3e-09,6555,2021-01-08 06:08:25.336946
A010000091,A010091005,-1.447893178,1.7748828662,2.01548e-05,6555,2021-01-08 06:08:25.336946
A010000091,A010091006,-0.8821992542,1.2110438139,9.181e-07,6555,2021-01-08 06:08:25.336946
A010000092,A010092001,-3.421731445,1.0216796321,1.64759e-05,6556,2021-01-08 06:08:25.336946
A010000092,A010092002,-2.256092649,1.4745409204,8e-10,6556,2021-01-08 06:08:25.336946
A010000092,A010092003,-1.9886748826,1.2647983885,1.08e-08,6556,2021-01-08 06:08:25.336946
A010000092,A010092004,-0.4162688034,1.6980291218,4.87922e-05,6556,2021-01-08 06:08:25.336946
A010000092,A010092005,-0.1437254748,1.8193074791,8.1933e-06,6556,2021-01-08 06:08:25.336946
A010000092,A010092006,-0.8700148538,1.6328889201,0.0444823926,6556,2021-01-08 06:08:25.336946
A010000093,A010093001,-0.4482694358,1.4801549484,0.0,6557,2021-01-08 06:08:25.336946
A010000093,A010093002,-1.3812976733,3.3204595089,3.014915981e-22,6557,2021-01-08 06:08:25.336946
A010000093,A010093003,-1.0664694137,1.6119000218,5.991685434e-18,6557,2021-01-08 06:08:25.336946
A010000093,A010093004,-1.3195003799,2.5723529492,4.715884871e-20,6557,2021-01-08 06:08:25.336946
A010000093,A010093005,-0.979492727,1.8061299497,5.9895e-06,6557,2021-01-08 06:08:25.336946
A010000094,A010094001,-0.5997330038,1.5109299918,9.563163903e-59,7626,2021-01-08 06:08:25.336946
A010000094,A010094002,-2.4141914689,2.4292443777,1.72608e-05,7626,2021-01-08 06:08:25.336946
A010000094,A010094003,-1.2734352514,2.5228539219,0.0,7626,2021-01-08 06:08:25.336946
A010000094,A010094004,-1.2874756513,1.8118510335,5.0389e-06,7626,2021-01-08 06:08:25.336946
A010000094,A010094005,-1.6171983935,2.0654965139,0.0,7626,2021-01-08 06:08:25.336946
A010000095,A010095001,-2.7722588493,1.2380435088,1e-09,7626,2021-01-08 06:08:25.336946
A010000095,A010095002,-1.18623674,0.5907403682,9.1066e-06,7626,2021-01-08 06:08:25.336946
A010000095,A010095003,-1.9679730914,1.8015111185,1.34e-08,7626,2021-01-08 06:08:25.336946
A010000095,A010095004,-1.7170215926,1.8504552297,3.353e-07,7626,2021-01-08 06:08:25.336946
A010000095,A010095005,-1.0110544765,1.0983246135,5.2232e-06,7626,2021-01-08 06:08:25.336946
A010000096,A010096001,-2.0113832928,2.5283256265,1.9e-09,6647,2021-01-08 06:08:25.336946
